ID #,Subj,#,Sec,Title,Dates,Days,Time,Size:,Enrolled,Crds,Status,Instructor,Delivery Method,Book Cost,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Course level,Approximate Course Fees,timestamp,year_term
270,CHEM,400,1,Biochemistry I,05/18-06/22,n/a,n/a,40,25,3.0,Open,"Garrett,Shawn",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$210.48,1649686443.392538,20231
497,CHEM,410,1,Biochemistry II,06/27-07/25,n/a,n/a,17,14,3.0,Open,"Garrett,Shawn",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$210.48,1649686443.583248,20231
496,CHEM,500,1,Biochemistry I [MN 18 Online Program],05/18-06/22,n/a,n/a,12,0,3.0,Open,"Garrett,Shawn",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686443.768492,20231
533,CHEM,500,2,Biochemistry I,05/18-06/22,n/a,n/a,2,0,3.0,Open,"Garrett,Shawn",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686443.985903,20231
498,CHEM,510,1,Biochemistry II [MN 18 Online Program],06/27-07/25,n/a,n/a,3,2,3.0,Open,"Garrett,Shawn",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686444.1815062,20231
589,CHEM,510,2,Biochemistry II,06/27-07/25,n/a,n/a,1,0,3.0,Open,"Garrett,Shawn",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686444.4362,20231
501,CHEM,600,1,Chemistry of Food and Cooking [MN 18 Online Program],06/07-07/29,n/a,n/a,21,3,3.0,Open,"Tigges,Michelle",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686444.629226,20231
534,CHEM,600,2,Chemistry of Food and Cooking,06/07-07/29,n/a,n/a,3,0,3.0,Open,"Tigges,Michelle",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686444.840032,20231
500,CHEM,605,1,Forensic Chemistry [MN 18 Online Program],06/07-07/29,n/a,n/a,21,0,3.0,Open,"Lahti,Richard",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686445.032467,20231
535,CHEM,605,2,Forensic Chemistry,06/07-07/29,n/a,n/a,3,0,3.0,Open,"Lahti,Richard",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686445.237024,20231
185,CJ,111,1,American Criminal Justice,06/27-07/25,n/a,n/a,25,21,3.0,Open,"Powell,Joel",Completely Online-Asynchronous,$0.00,ON LINE,2,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686456.704536,20231
473,CJ,306,1,Gangs,06/16-07/07,n/a,n/a,25,25,3.0,Full,"Hendrix-Sloan,Geraldine",Completely Online-Asynchronous,$0.00,ON LINE,5,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686456.905111,20231
265,CJ,390,1,Victimology,06/27-07/25,n/a,n/a,15,6,3.0,Open,"Richardson Jens,Katie",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686457.123733,20231
188,CJ,469,1,Internship,05/18-07/29,n/a,n/a,15,5,Vari.,Open,"Hendrix-Sloan,Geraldine",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686457.342816,20231
189,CJ,497,1,Readings in Criminal Justice,05/18-07/29,n/a,n/a,10,1,Vari.,Open,"Staff,Staff",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686457.5436091,20231
204,CM,327,1,Sustainability in the Built Environment,05/18-06/22,n/a,n/a,25,23,3.0,Open,"Green,John",Completely Online-Asynchronous,$0.00,ON LINE,"10,WI",false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686451.393197,20231
240,CM,327,2,Sustainability in the Built Environment,05/18-06/22,n/a,n/a,25,15,3.0,Open,"Cournia,Jay",Completely Online-Asynchronous,$0.00,ON LINE,"10,WI",false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686451.603761,20231
18,CM,469,1,Internship,05/18-07/29,n/a,n/a,10,1,Vari.,Open,"Axness,Rachel",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$60.63,1649686451.812202,20231
174,COMM,100,2,Speech Communication,05/18-06/22,n/a,n/a,25,25,3.0,Full,"Hest,Theresa",Completely Online-Asynchronous,$0.00,ON LINE,1A,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686445.60566,20231
175,COMM,100,3,Speech Communication,06/27-07/25,n/a,n/a,25,4,3.0,Open,"Ocana,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,1A,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686445.795104,20231
176,COMM,100,4,Speech Communication,06/16-07/07,n/a,n/a,25,9,3.0,Open,"Anderson,Jason",Completely Online-Asynchronous,$0.00,ON LINE,1A,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686445.999556,20231
191,COMM,100,7,Speech Communication,07/11-07/29,n/a,n/a,25,5,3.0,Open,"Anderson,Jason",Completely Online-Asynchronous,$0.00,ON LINE,1A,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686446.2072792,20231
201,COMM,100,8,Speech Communication,05/18-06/08,n/a,n/a,25,25,3.0,Full,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,1A,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686446.386623,20231
578,COMM,101,1,Introduction to Mass Media,06/16-07/07,n/a,n/a,25,15,3.0,Open,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,9,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686446.590244,20231
455,COMM,210,1,Media Writing,05/18-06/30,n/a,n/a,20,20,3.0,Full,"Hotzler,Mary",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686446.785751,20231
182,COMM,230,1,Photography,05/18-06/30,n/a,n/a,20,9,3.0,Open,"Anthony,Mark",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686446.9692092,20231
193,COMM,285,1,Intercultural Communication,05/18-06/15,n/a,n/a,22,14,3.0,Open,"Ocana,Anthony",Completely Online-Asynchronous,$0.00,ON LINE,7,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686447.153712,20231
429,COMM,285,2,Intercultural Communication,06/16-07/07,n/a,n/a,22,9,3.0,Open,"Gardner,Rebecca",Completely Online-Asynchronous,$0.00,ON LINE,7,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686447.32834,20231
304,COMM,285,3,Intercultural Communication,06/27-07/25,n/a,n/a,22,2,3.0,Open,"Anderson,Jason",Completely Online-Asynchronous,$0.00,ON LINE,7,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686447.5143838,20231
180,COMM,301,1,Business and Professional Communication,05/18-06/15,n/a,n/a,22,15,3.0,Open,"Gardner,Rebecca",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686447.714607,20231
181,COMM,301,2,Business and Professional Communication,05/18-06/15,n/a,n/a,22,0,3.0,Open,"Gardner,Rebecca",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686447.9199119,20231
296,COMM,301,3,Business and Professional Communication,06/16-07/07,n/a,n/a,22,13,3.0,Open,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686448.119732,20231
178,COMM,310,1,Rhetorical Theory and Criticism,05/18-06/30,n/a,n/a,22,14,3.0,Open,"Anderson,Jason",Completely Online-Asynchronous,$0.00,ON LINE,"6,WI",false,$853.89,course,"$1,707.78",Undergraduate,$181.89,1649686448.310624,20231
278,COMM,395,1,Practicum,05/18-07/29,n/a,n/a,10,0,Vari.,Open,"Quanbeck,Aaron",Completely Online-Asynchronous,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$60.63,1649686448.489643,20231
194,COMM,469,1,Internship,05/18-07/29,n/a,n/a,10,1,Vari.,Open,"Quanbeck,Aaron",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$60.63,1649686448.6811311,20231
179,COMM,590,1,Advanced Organizational Communication [MN 18 Online Program] (Topics in Com,05/18-06/15,n/a,n/a,20,9,3.0,Open,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686448.858897,20231
536,COMM,590,2,Advanced Organizational Communication (Topics in Communication),05/18-06/15,n/a,n/a,3,0,3.0,Open,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686449.047434,20231
394,COMM,590,3,Leadership and Communication [MN 18 Online Program (Topics in Comm),06/27-07/25,n/a,n/a,20,7,3.0,Open,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686449.244312,20231
468,COMM,590,4,Advanced Communication Theory [MN 18 Online Program] (Topics in Comm),05/18-07/12,n/a,n/a,20,3,3.0,Open,"Anderson,Jason",Completely Online-Asynchronous,$0.00,ON LINE,,true,$748.17,course,$748.17,Graduate,$1.83,1649686449.4336588,20231
591,COMM,590,5,Leadership and Communication (Topics in Communication),06/27-07/25,n/a,n/a,3,0,3.0,Open,"Gorsline,Denise",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686449.6499782,20231
592,COMM,590,6,Advanced Communication Theory (Topics in Communication),05/18-07/12,n/a,n/a,3,0,3.0,Open,"Anderson,Jason",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686449.8406022,20231
224,COUN,520,1,Basic Counseling Skills,05/18-06/08,W,1:00pm-3:30pm,25,0,3.0,Cancelled,"Akgul,Taryn",Blended/Hybrid,$0.00,Lommen Hall 0004,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686452.214527,20231
228,COUN,614,1,Human Growth and Development for Counselors,05/18-06/22,T,4:30pm-7:00pm,25,25,3.0,Full,"Suomala Folkerds,Aaron",Blended/Hybrid,$0.00,Lommen Hall 0104,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686452.4225678,20231
423,COUN,614,2,Human Growth and Development for Counselors,05/18-06/22,T,7:15pm-9:45pm,25,8,3.0,Open,"Suomala Folkerds,Aaron",Blended/Hybrid,$0.00,Lommen Hall 0104,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686452.7148778,20231
226,COUN,620,1,Counseling Skills I,06/07-07/29,Th,7:15pm-9:45pm,25,16,3.0,Open,"Brown,Jessica",Blended/Hybrid,$0.00,Lommen Hall 0004,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686452.913923,20231
282,COUN,620,2,Counseling Skills I,06/07-07/29,W,7:15pm-9:45pm,25,11,3.0,Open,"Brown,Jessica",Blended/Hybrid,$0.00,Lommen Hall 0004,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686453.1208389,20231
232,COUN,641,1,Professional Orientation and Ethics,05/18-06/22,T,4:30pm-7:00pm,25,25,3.0,Full,"Scheffler,Jeana",Blended/Hybrid,$0.00,Lommen Hall 0003,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686453.323416,20231
220,COUN,650,1,Organization and Administration of School Counseling Programs,06/07-07/29,T,4:30pm-7:00pm,25,12,3.0,Open,"Kashmark,Maret",Blended/Hybrid,$0.00,Lommen Hall 0004,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686453.524074,20231
221,COUN,654,1,K-12 School Counseling: Classroom & Program Management,06/27-07/25,M,4:30pm-7:00pm,25,12,3.0,Open,"Kjos,Sarah",Blended/Hybrid,$0.00,Lommen Hall 0003,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686453.719933,20231
223,COUN,664,1,Introduction to Substance Use Disorders & Addictive Behaviors,05/18-06/22,W,4:30pm-7:00pm,25,10,3.0,Open,"Akgul,Taryn",Blended/Hybrid,$0.00,Lommen Hall 0003,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686453.948568,20231
233,COUN,668,1,Psychopharmacology for the Helping Professions,05/18-06/22,M,4:30pm-7:00pm,25,11,3.0,Open,"Suomala Folkerds,Aaron",Blended/Hybrid,$0.00,Lommen Hall 0003,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686454.134754,20231
404,COUN,669A,1,Internship in School Counseling,05/18-07/29,M,4:00pm-6:00pm,12,0,Vari.,Open,"Brown,Jessica",On Campus,$0.00,Lommen Hall 0111,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686454.321842,20231
382,COUN,669D,1,Internship in Clinical Mental Health Counseling,05/18-07/29,M,4:00pm-6:00pm,12,0,Vari.,Open,"Brown,Jessica",Completely Online - Synchronous,$0.00,Lommen Hall 0111,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686454.5298061,20231
225,COUN,669E,1,Internship in Addiction Counseling,05/18-07/29,M,4:00pm-6:00pm,12,0,Vari.,Open,"Brown,Jessica",On Campus,$0.00,Lommen Hall 0111,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686454.722799,20231
227,COUN,670,1,Administration of Clinical Mental Health Services & Counseling Skills,05/18-06/22,Th,4:30pm-7:00pm,25,19,3.0,Open,"Brown,Jessica",Blended/Hybrid,$0.00,Lommen Hall 0003,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686454.918737,20231
234,COUN,671,1,Family and Couples Counseling,06/27-07/25,Th,4:30pm-7:00pm,25,18,3.0,Open,"Suomala Folkerds,Aaron",Blended/Hybrid,$0.00,Lommen Hall 0003,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686455.104765,20231
588,COUN,674,1,Childhood to Adulthood Psychopathology for Mental Health Professionals,05/18-06/22,Th,4:30pm-7:00pm,25,16,3.0,Open,"Staff,Staff",Blended/Hybrid,$0.00,Lommen Hall 0004,,false,"$1,553.22",course,"$1,553.22",Graduate,$163.89,1649686455.295369,20231
405,COUN,691A,1,Practicum in School Counseling,05/18-07/29,M,4:00pm-6:00pm,12,0,Vari.,Open,"Brown,Jessica",Completely Online - Synchronous,$0.00,ON LINE,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686455.493786,20231
222,COUN,691D,1,Practicum in Clinical Mental Health Counseling,05/18-07/29,M,4:00pm-6:00pm,12,0,Vari.,Open,"Brown,Jessica",On Campus,$0.00,Lommen Hall 0111,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686455.685211,20231
235,COUN,691E,1,Practicum in Addiction Counseling,05/18-07/29,M,4:00pm-6:00pm,12,0,Vari.,Open,"Brown,Jessica",On Campus,$0.00,Lommen Hall 0111,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686455.888391,20231
247,COUN,696,1,Project/Action Research (Plan B),05/18-07/29,n/a,n/a,25,0,Vari.,Open,"Brown,Jessica",Arranged,$0.00,Arranged ARR,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686456.088406,20231
248,COUN,699,1,Thesis (Plan A),05/18-07/29,n/a,n/a,25,0,Vari.,Open,"Brown,Jessica",Arranged,$0.00,Arranged ARR,,false,$517.74,credit,$517.74,Graduate,$54.63,1649686456.281528,20231
338,CSIS,104,1,Spreadsheet and Database Applications,06/27-07/25,n/a,n/a,30,8,3.0,Open,"Nwaigwe,Adaeze",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686450.2171378,20231
236,CSIS,145,1,Introduction to Information Systems,07/11-07/29,n/a,n/a,30,3,1.0,Open,"Nwaigwe,Adaeze",Completely Online-Asynchronous,$0.00,ON LINE,,false,$284.63,course,$569.26,Undergraduate,$58.63,1649686450.415103,20231
510,CSIS,152,1,Introduction to Computers and Programming I-a,05/18-06/15,n/a,n/a,25,6,3.0,Open,"Lee,Hanku",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$175.89,1649686450.6205492,20231
8,CSIS,316,1,Ethics in the Information Age,05/18-06/30,n/a,n/a,20,15,3.0,Open,"Nwaigwe,Adaeze",Completely Online-Asynchronous,$0.00,ON LINE,"9,WI",false,$853.89,course,"$1,707.78",Undergraduate,$175.89,1649686450.840439,20231
7,CSIS,469,1,Internship,05/18-07/29,n/a,n/a,10,0,Vari.,Open,"Lee,Hanku",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$58.63,1649686451.040749,20231
131,ECON,100,1,The American Economy,05/18-06/15,n/a,n/a,25,12,3.0,Open,"Flores-Ibarra,Oscar",Completely Online-Asynchronous,$0.00,,2,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686457.9114182,20231
132,ECON,202,1,Principles of Economics I: Micro,05/18-06/15,n/a,n/a,25,20,3.0,Open,"Flores-Ibarra,Oscar",Completely Online-Asynchronous,$0.00,,5,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686458.099617,20231
388,ECON,300,2,Global Economic Issues,05/18-06/15,n/a,n/a,25,4,3.0,Open,"Stutes,Gregory",Completely Online-Asynchronous,$0.00,ON LINE,8,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686458.281285,20231
484,ECON,340,1,The Gendered Economy,05/18-06/15,n/a,n/a,25,7,3.0,Open,"Bolduc,Steven",Completely Online-Asynchronous,$0.00,ON LINE,9,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686458.479031,20231
373,ECON,469,1,Internship,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Bolduc,Steven",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686458.675981,20231
379,ECON,469,2,Internship,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Stutes,Gregory",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686458.904438,20231
384,ECON,469,3,Internship,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Hansen,Tonya",Arranged,$0.00,Arranged ARR,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686459.094214,20231
504,ECON,497,1,Independent Study,05/18-07/29,n/a,n/a,3,0,Vari.,Open,"Hansen,Tonya",Completely Online-Asynchronous,$0.00,ON LINE,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686459.3782039,20231
505,ECON,497,2,Independent Study,05/18-07/29,n/a,n/a,3,0,Vari.,Open,"Stutes,Gregory",Completely Online-Asynchronous,$0.00,ON LINE,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686459.5627441,20231
506,ECON,497,3,Independent Study,05/18-07/29,n/a,n/a,3,0,Vari.,Open,"Flores-Ibarra,Oscar",Completely Online-Asynchronous,$0.00,ON LINE,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686459.756938,20231
507,ECON,497,4,Independent Study,05/18-07/29,n/a,n/a,5,0,Vari.,Open,"Bolduc,Steven",Completely Online-Asynchronous,$0.00,ON LINE,,false,$284.63,credit,$569.26,Undergraduate,$54.63,1649686459.941157,20231
341,ECON,610,1,Healthcare Economics,05/18-07/12,Th,5:30pm-8:00pm,20,20,3.0,Full,"Hansen,Tonya",Completely Online - Synchronous,$0.00,ON LINE,,false,"$2,020.23",course,"$2,020.23",Graduate,$163.89,1649686460.127658,20231
564,ED,310,1,Social Foundations of Education,05/18-06/22,n/a,n/a,30,18,3.0,Open,"Kupferman,David",Completely Online-Asynchronous,$0.00,ON LINE,,false,$853.89,course,"$1,707.78",Undergraduate,$253.89,1649686460.633575,20231
595,ED,448,1,Reading Study Skills in the Content Areas,05/18-07/12,n/a,n/a,20,1,3.0,Open,"Poplin,Julia",Blended/Hybrid,$0.00,,,false,$853.89,course,"$1,707.78",Undergraduate,$163.89,1649686460.8244858,20231
49,ED,527,2,Emerging Technologies,05/18-06/22,n/a,n/a,25,25,2.0,Full,"Burklund,Andrew",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686461.016576,20231
590,ED,590,1,"Blending Trauma Sensitivity, Cultural Equity, and Social Emotional Learning",06/07-07/29,n/a,n/a,25,0,2.0,Open,"Mahlum,Lynn",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686461.2035148,20231
47,ED,601,1,Psychological Foundations of Education,06/27-07/25,n/a,n/a,25,20,2.0,Open,"Bockelmann,Tiffany",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686461.392107,20231
78,ED,603,1,Methods of Research,05/18-07/29,n/a,n/a,25,20,2.0,Open,"Burklund,Andrew",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686461.667259,20231
50,ED,613,1,"Social, Cultural, Political and Community Dimensions of Education",05/18-06/30,n/a,n/a,25,25,4.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686461.852753,20231
408,ED,613,2,"Social, Cultural, Political and Community Dimensions of Education",06/27-07/25,n/a,n/a,25,0,4.0,Cancelled,"Staff,Staff",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686462.122411,20231
51,ED,630,1,"Leadership, Planning, and Organizational Behavior in Education",05/18-06/30,n/a,n/a,25,25,3.0,Full,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686462.313596,20231
409,ED,631,1,Educational Law and Organizational Structure of Education,05/18-06/30,n/a,n/a,12,13,3.0,Full,"Bradbury,Boyd",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686462.507283,20231
165,ED,631,2,Educational Law and Organizational Structure of Education,05/18-06/30,n/a,n/a,25,29,3.0,Full,"Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686462.690421,20231
45,ED,632,1,"Curriculum, Instruction, and Learning Theory",05/18-06/30,n/a,n/a,25,22,4.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686462.881952,20231
255,ED,632,3,"Curriculum, Instruction, and Learning Theory",05/18-06/30,n/a,n/a,12,8,4.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686463.078741,20231
55,ED,634,1,Personal Communications and Ethics,05/18-06/22,n/a,n/a,25,19,3.0,Open,"Carlson,Kristen",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686463.2746592,20231
166,ED,634,2,Personal Communications and Ethics,06/27-07/25,n/a,n/a,25,12,3.0,Open,"Carlson,Kristen",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686463.4572768,20231
67,ED,635,1,"Personnel, Supervision, and Staff Development",06/07-07/29,n/a,n/a,25,16,4.0,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,942.96",course,"$1,942.96",Graduate,$218.52,1649686463.660898,20231
68,ED,636,1,Policy and Educational Finance,05/18-06/22,n/a,n/a,25,22,2.0,Open,"Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686463.856339,20231
256,ED,640,1,PreK-12 School Administration,05/18-06/22,n/a,n/a,25,20,3.0,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686464.033149,20231
257,ED,640,2,PreK-12 School Administration,06/27-07/25,n/a,n/a,25,15,3.0,Open,"Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686464.233899,20231
168,ED,644,1,PreK-12 School Curriculum,05/18-06/22,n/a,n/a,25,16,3.0,Open,"Carlson,Kristen",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686464.43277,20231
169,ED,644,2,PreK-12 School Curriculum,06/27-07/25,n/a,n/a,25,12,3.0,Open,"Carlson,Kristen",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686464.6413262,20231
172,ED,660,1,Introduction to Student Affairs & Higher Education,05/18-06/22,n/a,n/a,25,7,3.0,Open,"DelMar,Jamaica",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,457.22",course,"$1,457.22",Graduate,$163.89,1649686464.820093,20231
167,ED,669,1,Internship,05/18-07/29,n/a,n/a,12,4,Vari.,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686465.0052109,20231
48,ED,671,1,Teacher Leadership: Issues in Education,05/18-06/30,n/a,n/a,25,25,2.0,Full,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686465.211091,20231
371,ED,671,2,Teacher Leadership: Issues in Education,05/18-06/30,n/a,n/a,25,15,2.0,Open,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$971.48,course,$971.48,Graduate,$109.26,1649686465.4094741,20231
413,ED,690,1,Topics in Education,05/18-06/30,n/a,n/a,25,0,Vari.,Cancelled,"Coquyt,Michael",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,credit,$485.74,Graduate,$54.63,1649686465.613004,20231
57,ED,695A,1,Introduction to Educational Leadership/Portfolio,05/18-06/08,n/a,n/a,25,14,1.0,Open,"Johnson,James",Completely Online-Asynchronous,$0.00,,,false,$485.74,course,$485.74,Graduate,$54.63,1649686465.802094,20231
171,ED,695A,4,Introduction to Educational Leadership/Portfolio,06/16-07/07,n/a,n/a,25,1,1.0,Cancelled,"Johnson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,course,$485.74,Graduate,$54.63,1649686465.991986,20231
56,ED,695B,1,Portfolio Completion/Presentation,05/18-07/29,n/a,n/a,25,25,1.0,Full,"Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,course,$485.74,Graduate,$54.63,1649686466.182801,20231
58,ED,695B,2,Portfolio Completion/Presentation,05/18-07/29,n/a,n/a,25,25,1.0,Full,"Mills,Christopher",Completely Online-Asynchronous,$0.00,ON LINE,,false,$485.74,course,$485.74,Graduate,$54.63,1649686466.3831239,20231
